ticker,company_name,quarter_end,filing_date,fiscal_year,fiscal_quarter,accession_number,form,total_assets,assets_current,cash,accounts_receivable_net,inventory_net,prepaid_expense_current,ppe_net,other_assets_noncurrent,liabilities_current,stockholders_equity,net_income,goodwill,intangibles_net,total_liabilities,assets_noncurrent,liabilities_noncurrent,marketable_securities
NOC,NORTHROP GRUMMAN CORP /DE/,2018-03-31,2018-04-25,2018,Q1,0001133421-18-000012,10-Q,34795000000.0,16157000000.0,10369000000.0,1241000000.0,435000000.0,,4285000000.0,1424000000.0,6415000000.0,7680000000.0,739000000.0,12455000000.0,,27115000000.0,,,
NOC,NORTHROP GRUMMAN CORP /DE/,2018-06-30,2018-07-25,2018,Q2,0001133421-18-000038,10-Q,37378000000.0,9722000000.0,1539000000.0,1815000000.0,690000000.0,,5864000000.0,1537000000.0,7833000000.0,8227000000.0,689000000.0,18747000000.0,1329000000.0,29151000000.0,,,364000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2018-09-30,2018-10-24,2018,Q3,0001133421-18-000048,10-Q,37943000000.0,10132000000.0,1228000000.0,1702000000.0,719000000.0,,6025000000.0,1615000000.0,8039000000.0,9103000000.0,1144000000.0,18642000000.0,1460000000.0,28840000000.0,,,375000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2019-03-31,2019-04-24,2019,Q1,0001133421-19-000021,10-Q,39751000000.0,10443000000.0,755000000.0,2166000000.0,778000000.0,,6420000000.0,1534000000.0,8821000000.0,8739000000.0,863000000.0,18698000000.0,1289000000.0,31012000000.0,,,363000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2019-06-30,2019-07-24,2019,Q2,0001133421-19-000047,10-Q,39584000000.0,10159000000.0,1088000000.0,1832000000.0,810000000.0,,6522000000.0,1626000000.0,8155000000.0,9214000000.0,861000000.0,18708000000.0,1206000000.0,30370000000.0,,,353000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2019-09-30,2019-10-24,2019,Q3,0001133421-19-000055,10-Q,40553000000.0,10836000000.0,1127000000.0,2111000000.0,810000000.0,,6611000000.0,1682000000.0,8416000000.0,9731000000.0,933000000.0,18707000000.0,1123000000.0,30822000000.0,,,367000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2020-03-31,2020-04-29,2020,Q1,0001133421-20-000019,10-Q,43203000000.0,13128000000.0,3278000000.0,2136000000.0,785000000.0,,6956000000.0,1623000000.0,10177000000.0,9062000000.0,868000000.0,18698000000.0,974000000.0,34141000000.0,,,308000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2020-06-30,2020-07-30,2020,Q2,0001133421-20-000042,10-Q,43475000000.0,13179000000.0,4178000000.0,1989000000.0,,,7063000000.0,1743000000.0,9727000000.0,9712000000.0,1005000000.0,18707000000.0,909000000.0,33763000000.0,,,348000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2020-09-30,2020-10-22,2020,Q3,0001133421-20-000048,10-Q,44772000000.0,14552000000.0,4995000000.0,1958000000.0,,,7187000000.0,1811000000.0,10109000000.0,10467000000.0,986000000.0,18711000000.0,844000000.0,34305000000.0,,,363000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2021-03-31,2021-04-29,2021,Q1,0001133421-21-000029,10-Q,41423000000.0,12253000000.0,3517000000.0,1710000000.0,,,7093000000.0,1964000000.0,8367000000.0,10525000000.0,2195000000.0,17518000000.0,732000000.0,30898000000.0,,,415000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2021-06-30,2021-07-29,2021,Q2,0001133421-21-000048,10-Q,42142000000.0,12762000000.0,3941000000.0,1910000000.0,,,7164000000.0,2010000000.0,8591000000.0,11172000000.0,1037000000.0,17518000000.0,680000000.0,30970000000.0,,,421000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2021-09-30,2021-10-28,2021,Q3,0001133421-21-000056,10-Q,42346000000.0,12928000000.0,4055000000.0,1590000000.0,,,7277000000.0,2026000000.0,8819000000.0,11417000000.0,1063000000.0,17516000000.0,629000000.0,30929000000.0,,,406000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2022-03-31,2022-04-28,2022,Q1,0001133421-22-000013,10-Q,41903000000.0,11556000000.0,2174000000.0,1713000000.0,,,8017000000.0,2352000000.0,8850000000.0,13287000000.0,955000000.0,17523000000.0,533000000.0,28616000000.0,,,404000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2022-06-30,2022-07-28,2022,Q2,0001133421-22-000031,10-Q,41914000000.0,11637000000.0,1169000000.0,2387000000.0,,,8125000000.0,2243000000.0,8976000000.0,13651000000.0,946000000.0,17518000000.0,483000000.0,28263000000.0,,,350000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2022-09-30,2022-10-27,2022,Q3,0001133421-22-000042,10-Q,42733000000.0,12298000000.0,1666000000.0,1936000000.0,,,8325000000.0,2248000000.0,10812000000.0,13943000000.0,915000000.0,17516000000.0,433000000.0,28790000000.0,,,320000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2023-03-31,2023-04-27,2023,Q1,0001133421-23-000027,10-Q,44244000000.0,12810000000.0,2495000000.0,2061000000.0,,,8838000000.0,2703000000.0,10483000000.0,15136000000.0,842000000.0,17516000000.0,364000000.0,29108000000.0,,,334000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2023-06-30,2023-07-27,2023,Q2,0001133421-23-000045,10-Q,45609000000.0,13869000000.0,3384000000.0,2096000000.0,,,8976000000.0,2688000000.0,11557000000.0,15486000000.0,812000000.0,17517000000.0,344000000.0,30123000000.0,,,334000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2023-09-30,2023-10-26,2023,Q3,0001133421-23-000053,10-Q,44896000000.0,13150000000.0,2082000000.0,1764000000.0,,,9173000000.0,2691000000.0,10305000000.0,15928000000.0,937000000.0,17514000000.0,324000000.0,28968000000.0,,,318000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2024-03-31,2024-04-25,2024,Q1,0001133421-24-000026,10-Q,47818000000.0,14796000000.0,3061000000.0,1832000000.0,1370000000.0,,9690000000.0,2641000000.0,13132000000.0,14223000000.0,944000000.0,17515000000.0,290000000.0,33595000000.0,,,343000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2024-06-30,2024-07-25,2024,Q2,0001133421-24-000052,10-Q,47670000000.0,14267000000.0,3272000000.0,1694000000.0,1504000000.0,,9771000000.0,2761000000.0,12908000000.0,14301000000.0,940000000.0,17516000000.0,282000000.0,33369000000.0,,,339000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2024-09-30,2024-10-24,2024,Q3,0001133421-24-000064,10-Q,48289000000.0,14332000000.0,3326000000.0,1609000000.0,1646000000.0,,10078000000.0,2908000000.0,13101000000.0,14748000000.0,1026000000.0,17517000000.0,268000000.0,33541000000.0,,,361000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2025-03-31,2025-04-22,2025,Q1,0001133421-25-000023,10-Q,48468000000.0,13267000000.0,1685000000.0,1805000000.0,1578000000.0,,10522000000.0,1259000000.0,13969000000.0,14984000000.0,481000000.0,17434000000.0,242000000.0,33484000000.0,,,349000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2025-06-30,2025-07-22,2025,Q2,0001133421-25-000049,10-Q,49451000000.0,14026000000.0,1899000000.0,2196000000.0,1553000000.0,,10537000000.0,1333000000.0,13459000000.0,15471000000.0,1174000000.0,17435000000.0,231000000.0,33980000000.0,,,413000000.0
NOC,NORTHROP GRUMMAN CORP /DE/,2025-09-30,2025-10-21,2025,Q3,0001133421-25-000053,10-Q,49300000000.0,14105000000.0,1957000000.0,1983000000.0,1615000000.0,,10542000000.0,1458000000.0,12718000000.0,15988000000.0,1100000000.0,17436000000.0,220000000.0,33312000000.0,,,516000000.0
PSN,PARSONS CORP,2019-03-31,2019-06-18,2019,Q1,0001564590-19-022714,10-Q,3032998000.0,1431161000.0,121408000.0,651924000.0,,77013000.0,97298000.0,43917000.0,1188885000.0,-902468000.0,9741000.0,921097000.0,250948000.0,2028306000.0,,,
PSN,PARSONS CORP,2019-06-30,2019-08-13,2019,Q2,0001564590-19-031615,10-Q,3255452000.0,1595962000.0,202854000.0,734389000.0,,73910000.0,100934000.0,50495000.0,1109776000.0,-1379578000.0,40259000.0,922403000.0,229639000.0,1717489000.0,,,
PSN,PARSONS CORP,2019-09-30,2019-11-12,2019,Q3,0001564590-19-042547,10-Q,3362644000.0,1474261000.0,133870000.0,673674000.0,,70455000.0,109238000.0,50510000.0,1156259000.0,-1010654000.0,56812000.0,1050077000.0,281157000.0,1768193000.0,,,
PSN,PARSONS CORP,2020-03-31,2020-05-06,2020,Q1,0001564590-20-021527,10-Q,3488605000.0,1601972000.0,119299000.0,758225000.0,,90512000.0,124600000.0,59190000.0,1151324000.0,1635262000.0,12973000.0,1044014000.0,237028000.0,1821226000.0,,,
PSN,PARSONS CORP,2020-06-30,2020-08-05,2020,Q2,0001564590-20-036405,10-Q,3451182000.0,1589196000.0,129579000.0,717358000.0,,89662000.0,124764000.0,57246000.0,1130953000.0,1667548000.0,23299000.0,1045344000.0,214936000.0,1744930000.0,,,
PSN,PARSONS CORP,2020-09-30,2020-11-04,2020,Q3,0001564590-20-050173,10-Q,3918761000.0,2081619000.0,614031000.0,775060000.0,,77909000.0,121486000.0,60336000.0,1246550000.0,1727497000.0,40658000.0,1046453000.0,194082000.0,2149290000.0,,,
PSN,PARSONS CORP,2021-03-31,2021-05-05,2021,Q1,0001564590-21-023613,10-Q,3865001000.0,1802207000.0,398178000.0,693584000.0,,101536000.0,115544000.0,40382000.0,1110667000.0,1796799000.0,9039000.0,1261189000.0,222451000.0,2024559000.0,,,
PSN,PARSONS CORP,2021-06-30,2021-08-04,2021,Q2,0001564590-21-040486,10-Q,3839297000.0,1794406000.0,483443000.0,637980000.0,,103599000.0,110617000.0,45554000.0,1077424000.0,1813465000.0,6702000.0,1263060000.0,197985000.0,1988847000.0,,,
PSN,PARSONS CORP,2021-09-30,2021-11-03,2021,Q3,0001564590-21-053722,10-Q,3823933000.0,1586571000.0,275506000.0,627445000.0,,113129000.0,105895000.0,45619000.0,1060659000.0,1824078000.0,19358000.0,1411465000.0,235927000.0,1970057000.0,,,
PSN,PARSONS CORP,2022-03-31,2022-05-04,2022,Q1,0001564590-22-017655,10-Q,3808841000.0,1640966000.0,285622000.0,646117000.0,,107978000.0,97922000.0,45232000.0,1008855000.0,1918187000.0,20667000.0,1412834000.0,188731000.0,1858216000.0,,,
PSN,PARSONS CORP,2022-06-30,2022-08-03,2022,Q2,0001564590-22-027607,10-Q,4109805000.0,1583626000.0,125982000.0,733487000.0,,119908000.0,98491000.0,53259000.0,1098786000.0,1928181000.0,18295000.0,1671668000.0,285115000.0,2145138000.0,,,
PSN,PARSONS CORP,2022-09-30,2022-11-02,2022,Q3,0001564590-22-036205,10-Q,4094990000.0,1610798000.0,147539000.0,710721000.0,,110274000.0,94518000.0,54209000.0,1149479000.0,1953066000.0,29571000.0,1661107000.0,273442000.0,2089898000.0,,,
PSN,PARSONS CORP,2023-03-31,2023-05-03,2023,Q1,0000950170-23-016867,10-Q,4255806000.0,1801343000.0,220439000.0,763720000.0,,133553000.0,94759000.0,65797000.0,1140071000.0,2063879000.0,25553000.0,1661913000.0,236117000.0,2130276000.0,,,
PSN,PARSONS CORP,2023-06-30,2023-08-02,2023,Q2,0000950170-23-037332,10-Q,4507507000.0,1980208000.0,178589000.0,949493000.0,,139713000.0,95266000.0,68568000.0,1294901000.0,2119431000.0,43241000.0,1692725000.0,240300000.0,2316741000.0,,,
PSN,PARSONS CORP,2023-09-30,2023-11-01,2023,Q3,0000950170-23-057104,10-Q,4732988000.0,2015541000.0,205406000.0,906741000.0,,146764000.0,99344000.0,66905000.0,1394093000.0,2172736000.0,47447000.0,1797330000.0,282098000.0,2484888000.0,,,
PSN,PARSONS CORP,2024-03-31,2024-05-01,2024,Q1,0000950170-24-050876,10-Q,5098443000.0,2427254000.0,423120000.0,1023463000.0,,212664000.0,98499000.0,70998000.0,1353703000.0,2149668000.0,-107355000.0,1791443000.0,261856000.0,2855286000.0,,,
PSN,PARSONS CORP,2024-06-30,2024-07-31,2024,Q2,0000950170-24-088219,10-Q,5238730000.0,2573702000.0,528462000.0,1042936000.0,,198619000.0,98217000.0,71748000.0,1426948000.0,2218510000.0,69172000.0,1790903000.0,248079000.0,2919086000.0,,,
PSN,PARSONS CORP,2024-09-30,2024-10-30,2024,Q3,0000950170-24-118574,10-Q,5443342000.0,2554658000.0,558823000.0,1034976000.0,,170858000.0,101193000.0,54952000.0,1649554000.0,2312452000.0,71951000.0,1931157000.0,307952000.0,3028911000.0,,,
PSN,PARSONS CORP,2025-03-31,2025-04-30,2025,Q1,0000950170-25-060544,10-Q,5449144000.0,2401171000.0,269745000.0,1124951000.0,,183694000.0,121753000.0,56567000.0,1865470000.0,2453794000.0,66203000.0,2107072000.0,339655000.0,2903412000.0,,,
PSN,PARSONS CORP,2025-06-30,2025-08-06,2025,Q2,0000950170-25-103507,10-Q,5721165000.0,2593895000.0,411327000.0,1167841000.0,,178361000.0,122737000.0,56443000.0,1607760000.0,2515871000.0,55230000.0,2161939000.0,361303000.0,3099554000.0,,,
PSN,PARSONS CORP,2025-09-30,2025-11-05,2025,Q3,0001193125-25-265659,10-Q,5736717000.0,2649045000.0,422554000.0,1223904000.0,,180100000.0,125867000.0,62033000.0,1587951000.0,2557830000.0,64123000.0,2163469000.0,339426000.0,3072077000.0,,,
RTX,RTX Corp,2010-09-30,2010-10-25,2010,Q3,0001193125-10-235003,10-Q,60649000000.0,25337000000.0,,,8430000000.0,,6148000000.0,4266000000.0,19620000000.0,21254000000.0,1198000000.0,17422000000.0,4070000000.0,38078000000.0,,,
RTX,RTX Corp,2011-03-31,2011-04-25,2011,Q1,0001193125-11-106870,10-Q,60664000000.0,25005000000.0,,,8827000000.0,,6382000000.0,3961000000.0,18916000000.0,22126000000.0,1012000000.0,18193000000.0,4177000000.0,37219000000.0,,,
RTX,RTX Corp,2011-06-30,2011-07-25,2011,Q2,0001193125-11-195231,10-Q,62147000000.0,26429000000.0,,,8795000000.0,,6329000000.0,4156000000.0,20214000000.0,22723000000.0,1318000000.0,18309000000.0,4141000000.0,38060000000.0,,,
RTX,RTX Corp,2011-09-30,2011-10-24,2011,Q3,0001193125-11-277919,10-Q,61948000000.0,26424000000.0,,,8617000000.0,,6137000000.0,4662000000.0,20064000000.0,22590000000.0,1324000000.0,17980000000.0,3966000000.0,38033000000.0,,,
RTX,RTX Corp,2012-03-31,2012-04-30,2012,Q1,0001193125-12-196669,10-Q,61724000000.0,27847000000.0,,,8366000000.0,,5835000000.0,4721000000.0,18330000000.0,22492000000.0,330000000.0,16169000000.0,3769000000.0,37932000000.0,,,
RTX,RTX Corp,2012-06-30,2012-07-30,2012,Q2,0001193125-12-322870,10-Q,74653000000.0,39142000000.0,,,8502000000.0,,5717000000.0,5197000000.0,19793000000.0,22604000000.0,1328000000.0,16116000000.0,4893000000.0,50690000000.0,,,
RTX,RTX Corp,2012-09-30,2012-10-26,2012,Q3,0001193125-12-436499,10-Q,91946000000.0,31685000000.0,,,10467000000.0,,8239000000.0,6520000000.0,26452000000.0,24955000000.0,1415000000.0,27630000000.0,15146000000.0,65622000000.0,,,
RTX,RTX Corp,2013-03-31,2013-04-26,2013,Q1,0000101829-13-000007,10-Q,88513000000.0,29161000000.0,,,10161000000.0,,8428000000.0,5626000000.0,22559000000.0,26194000000.0,1266000000.0,27516000000.0,15125000000.0,60695000000.0,,,
RTX,RTX Corp,2013-06-30,2013-07-26,2013,Q2,0000101829-13-000029,10-Q,88744000000.0,28790000000.0,,,10232000000.0,,8399000000.0,5676000000.0,23164000000.0,26987000000.0,1560000000.0,27835000000.0,15301000000.0,60201000000.0,,,
RTX,RTX Corp,2013-09-30,2013-10-25,2013,Q3,0000101829-13-000045,10-Q,90326000000.0,29351000000.0,,,10765000000.0,,8549000000.0,6019000000.0,23519000000.0,28577000000.0,1432000000.0,28100000000.0,15495000000.0,60283000000.0,,,
RTX,RTX Corp,2014-03-31,2014-04-25,2014,Q1,0000101829-14-000016,10-Q,91229000000.0,29820000000.0,,,10992000000.0,,8895000000.0,6428000000.0,22931000000.0,32317000000.0,1213000000.0,28216000000.0,15528000000.0,57397000000.0,,,
RTX,RTX Corp,2014-06-30,2014-07-25,2014,Q2,0000101829-14-000033,10-Q,92142000000.0,29641000000.0,,,9896000000.0,,9026000000.0,7011000000.0,24330000000.0,33785000000.0,1680000000.0,28378000000.0,15715000000.0,56803000000.0,,,
RTX,RTX Corp,2014-09-30,2014-10-24,2014,Q3,0000101829-14-000039,10-Q,91774000000.0,29411000000.0,,,10341000000.0,,9182000000.0,7024000000.0,23908000000.0,34049000000.0,1854000000.0,28169000000.0,15684000000.0,56244000000.0,,,
RTX,RTX Corp,2015-03-31,2015-04-24,2015,Q1,0000101829-15-000015,10-Q,91327000000.0,29958000000.0,5281000000.0,,10336000000.0,,9175000000.0,6611000000.0,25729000000.0,28650000000.0,1426000000.0,27557000000.0,15571000000.0,61025000000.0,,,
RTX,RTX Corp,2015-06-30,2015-07-24,2015,Q2,0000101829-15-000035,10-Q,92773000000.0,30669000000.0,5933000000.0,,10295000000.0,,9266000000.0,6784000000.0,23729000000.0,28650000000.0,1542000000.0,27933000000.0,15706000000.0,60701000000.0,,,
RTX,RTX Corp,2015-09-30,2015-10-23,2015,Q3,0000101829-15-000042,10-Q,92135000000.0,32359000000.0,5477000000.0,,8453000000.0,,8515000000.0,5986000000.0,23689000000.0,30377000000.0,1362000000.0,27354000000.0,15572000000.0,59952000000.0,,,
RTX,RTX Corp,2016-03-31,2016-04-29,2016,Q1,0000101829-16-000062,10-Q,88571000000.0,27527000000.0,7215000000.0,,8507000000.0,,8763000000.0,6282000000.0,20523000000.0,28353000000.0,1191000000.0,27408000000.0,15719000000.0,58541000000.0,,,
RTX,RTX Corp,2016-06-30,2016-07-29,2016,Q2,0000101829-16-000080,10-Q,89480000000.0,27970000000.0,6785000000.0,,8747000000.0,,8911000000.0,6410000000.0,22183000000.0,28353000000.0,1373000000.0,27535000000.0,15842000000.0,58518000000.0,,,
RTX,RTX Corp,2016-09-30,2016-10-27,2016,Q3,0000101829-16-000091,10-Q,90062000000.0,28548000000.0,7107000000.0,,9081000000.0,,8989000000.0,6461000000.0,22541000000.0,29090000000.0,1480000000.0,27422000000.0,15800000000.0,58983000000.0,,,
RTX,RTX Corp,2017-03-31,2017-04-28,2017,Q1,0000101829-17-000016,10-Q,90373000000.0,29305000000.0,7156000000.0,,9386000000.0,,9255000000.0,5363000000.0,23726000000.0,27594000000.0,1386000000.0,27273000000.0,15780000000.0,60794000000.0,,,
RTX,RTX Corp,2017-06-30,2017-07-28,2017,Q2,0000101829-17-000034,10-Q,94793000000.0,32829000000.0,9345000000.0,,9860000000.0,,9475000000.0,5503000000.0,23919000000.0,27594000000.0,1439000000.0,27587000000.0,15881000000.0,64232000000.0,,,
RTX,RTX Corp,2017-09-30,2017-10-27,2017,Q3,0000101829-17-000044,10-Q,96352000000.0,32963000000.0,8523000000.0,,10083000000.0,,9763000000.0,5848000000.0,25249000000.0,28442000000.0,1330000000.0,27916000000.0,15955000000.0,64232000000.0,,,
RTX,RTX Corp,2018-03-31,2018-04-27,2018,Q1,0000101829-18-000009,10-Q,98779000000.0,32741000000.0,7667000000.0,,8938000000.0,,10283000000.0,7136000000.0,24747000000.0,30534000000.0,1297000000.0,28339000000.0,15995000000.0,66152000000.0,,,
RTX,RTX Corp,2018-06-30,2018-07-27,2018,Q2,0000101829-18-000027,10-Q,101569000000.0,36556000000.0,11068000000.0,,8979000000.0,,10115000000.0,7071000000.0,25068000000.0,30534000000.0,2048000000.0,27699000000.0,15739000000.0,68093000000.0,,,
RTX,RTX Corp,2018-09-30,2018-10-26,2018,Q3,0000101829-18-000043,10-Q,114939000000.0,40204000000.0,13799000000.0,,9068000000.0,,10236000000.0,7070000000.0,26504000000.0,31364000000.0,1238000000.0,27679000000.0,15701000000.0,80564000000.0,,,
RTX,RTX Corp,2019-03-31,2019-04-26,2019,Q1,0000101829-19-000016,10-Q,137380000000.0,35402000000.0,6240000000.0,,10474000000.0,,12210000000.0,7678000000.0,31403000000.0,39738000000.0,1346000000.0,48392000000.0,26280000000.0,95325000000.0,,,
RTX,RTX Corp,2019-06-30,2019-07-26,2019,Q2,0000101829-19-000038,10-Q,138990000000.0,37058000000.0,6819000000.0,,10934000000.0,,12292000000.0,7574000000.0,35422000000.0,40754000000.0,1900000000.0,48358000000.0,25963000000.0,95904000000.0,,,
RTX,RTX Corp,2019-09-30,2019-10-25,2019,Q3,0000101829-19-000047,10-Q,139009000000.0,37816000000.0,7341000000.0,,11242000000.0,,12200000000.0,7639000000.0,35567000000.0,40468000000.0,1148000000.0,48041000000.0,25686000000.0,96083000000.0,,,
RTX,RTX Corp,2020-03-31,2020-05-07,2020,Q1,0000101829-20-000034,10-Q,139572000000.0,38875000000.0,8001000000.0,,11506000000.0,,12484000000.0,7568000000.0,31502000000.0,39411000000.0,-83000000.0,47481000000.0,25600000000.0,97542000000.0,,,
RTX,RTX Corp,2020-06-30,2020-07-29,2020,Q2,0000101829-20-000055,10-Q,161517000000.0,42274000000.0,6975000000.0,,10256000000.0,,14805000000.0,2969000000.0,35291000000.0,67225000000.0,-3835000000.0,53269000000.0,42003000000.0,92590000000.0,,,
RTX,RTX Corp,2020-09-30,2020-10-27,2020,Q3,0000101829-20-000071,10-Q,162399000000.0,43511000000.0,10001000000.0,,9843000000.0,,14730000000.0,3030000000.0,35562000000.0,68379000000.0,264000000.0,53524000000.0,41564000000.0,92289000000.0,,,
RTX,RTX Corp,2021-03-31,2021-04-27,2021,Q1,0000101829-21-000024,10-Q,160608000000.0,42552000000.0,8579000000.0,,9498000000.0,,14742000000.0,4058000000.0,36359000000.0,71710000000.0,753000000.0,54265000000.0,39999000000.0,87266000000.0,,,
RTX,RTX Corp,2021-06-30,2021-07-27,2021,Q2,0000101829-21-000051,10-Q,158838000000.0,40879000000.0,8051000000.0,,9548000000.0,,14665000000.0,4414000000.0,34794000000.0,71115000000.0,1032000000.0,54394000000.0,39523000000.0,86087000000.0,,,
RTX,RTX Corp,2021-09-30,2021-10-26,2021,Q3,0000101829-21-000056,10-Q,158772000000.0,41992000000.0,7476000000.0,,9426000000.0,,14517000000.0,4796000000.0,34131000000.0,71308000000.0,1393000000.0,53789000000.0,38842000000.0,85803000000.0,,,
RTX,RTX Corp,2022-03-31,2022-04-26,2022,Q1,0000101829-22-000018,10-Q,159366000000.0,40740000000.0,6040000000.0,,9749000000.0,,14837000000.0,6678000000.0,35057000000.0,72462000000.0,1084000000.0,54316000000.0,38118000000.0,85344000000.0,,,
RTX,RTX Corp,2022-06-30,2022-07-26,2022,Q2,0000101829-22-000040,10-Q,159017000000.0,41462000000.0,4767000000.0,,10142000000.0,,14741000000.0,6905000000.0,37788000000.0,70441000000.0,1304000000.0,53806000000.0,37562000000.0,86989000000.0,,,
RTX,RTX Corp,2022-09-30,2022-10-25,2022,Q3,0000101829-22-000056,10-Q,158225000000.0,41821000000.0,5381000000.0,,10443000000.0,,14668000000.0,7102000000.0,38373000000.0,70187000000.0,1387000000.0,53168000000.0,37046000000.0,86457000000.0,,,
RTX,RTX Corp,2023-03-31,2023-04-25,2023,Q1,0000101829-23-000015,10-Q,161636000000.0,45504000000.0,5893000000.0,,11327000000.0,,15149000000.0,6215000000.0,40128000000.0,72795000000.0,1426000000.0,53904000000.0,36477000000.0,87251000000.0,,,
RTX,RTX Corp,2023-06-30,2023-07-25,2023,Q2,0000101829-23-000032,10-Q,162161000000.0,45915000000.0,5391000000.0,,11997000000.0,,15295000000.0,6326000000.0,41760000000.0,72480000000.0,1327000000.0,54122000000.0,36234000000.0,88074000000.0,,,
RTX,RTX Corp,2023-09-30,2023-10-24,2023,Q3,0000101829-23-000037,10-Q,162443000000.0,46518000000.0,5456000000.0,,12050000000.0,,15347000000.0,6623000000.0,45002000000.0,69596000000.0,-984000000.0,53883000000.0,35865000000.0,91197000000.0,,,
RTX,RTX Corp,2024-03-31,2024-04-23,2024,Q1,0000101829-24-000012,10-Q,160187000000.0,48023000000.0,5607000000.0,,12386000000.0,,15638000000.0,3924000000.0,45019000000.0,60485000000.0,1709000000.0,53644000000.0,34960000000.0,98050000000.0,,,
RTX,RTX Corp,2024-06-30,2024-07-25,2024,Q2,0000101829-24-000027,10-Q,161169000000.0,49225000000.0,6011000000.0,,13047000000.0,,15693000000.0,4417000000.0,49565000000.0,58985000000.0,111000000.0,53347000000.0,34503000000.0,100488000000.0,,,
RTX,RTX Corp,2024-09-30,2024-10-22,2024,Q3,0000101829-24-000038,10-Q,164822000000.0,51764000000.0,6682000000.0,,13465000000.0,,15886000000.0,5102000000.0,52247000000.0,61114000000.0,1472000000.0,53759000000.0,34159000000.0,101963000000.0,,,
RTX,RTX Corp,2025-03-31,2025-04-22,2025,Q1,0000101829-25-000015,10-Q,164864000000.0,52916000000.0,5157000000.0,,13618000000.0,,16135000000.0,5618000000.0,52624000000.0,61516000000.0,1535000000.0,53045000000.0,33116000000.0,101520000000.0,,,
RTX,RTX Corp,2025-06-30,2025-07-22,2025,Q2,0000101829-25-000032,10-Q,167139000000.0,54657000000.0,4782000000.0,,14012000000.0,,16205000000.0,6229000000.0,54332000000.0,62398000000.0,1657000000.0,53327000000.0,32748000000.0,102892000000.0,,,
RTX,RTX Corp,2025-09-30,2025-10-21,2025,Q3,0000101829-25-000042,10-Q,168672000000.0,57118000000.0,5966000000.0,,13806000000.0,,16325000000.0,5688000000.0,53234000000.0,64514000000.0,1918000000.0,53311000000.0,32260000000.0,102279000000.0,,,
TDG,TransDigm Group INC,2011-12-31,2012-02-08,2012,Q1,0001193125-12-045577,10-Q,4545336000.0,840041000.0,359900000.0,174698000.0,274173000.0,,149822000.0,9356000.0,164734000.0,887068000.0,65105000.0,2619838000.0,518197000.0,3658268000.0,,,
TDG,TransDigm Group INC,2012-03-31,2012-05-09,2012,Q2,0001193125-12-221920,10-Q,5199863000.0,815082000.0,201481000.0,240458000.0,326605000.0,,174378000.0,13693000.0,210301000.0,994923000.0,81552000.0,3060345000.0,634250000.0,4204940000.0,,,
TDG,TransDigm Group INC,2012-06-30,2012-08-08,2012,Q3,0001193125-12-343690,10-Q,5305942000.0,914251000.0,302718000.0,237718000.0,328077000.0,,170055000.0,13986000.0,183158000.0,1106649000.0,90446000.0,3027446000.0,655983000.0,4199293000.0,,,
TDG,TransDigm Group INC,2012-12-29,2013-02-05,2013,Q1,0001193125-13-037994,10-Q,5549616000.0,1155396000.0,554431000.0,218660000.0,332468000.0,25047000.0,174546000.0,10117000.0,233703000.0,598847000.0,74170000.0,3033781000.0,644112000.0,4950769000.0,,,
TDG,TransDigm Group INC,2013-03-30,2013-05-08,2013,Q2,0001193125-13-206855,10-Q,5694092000.0,1327658000.0,680024000.0,243072000.0,340175000.0,40755000.0,175442000.0,10328000.0,259261000.0,685369000.0,67937000.0,3040180000.0,634032000.0,5008723000.0,,,
TDG,TransDigm Group INC,2013-06-29,2013-08-07,2013,Q3,0001193125-13-323406,10-Q,5812660000.0,1040878000.0,269172000.0,287895000.0,413950000.0,43012000.0,198558000.0,13052000.0,257450000.0,801726000.0,76655000.0,3334598000.0,697204000.0,5010934000.0,,,
TDG,TransDigm Group INC,2013-12-28,2014-02-05,2014,Q1,0001193125-14-036175,10-Q,6292487000.0,1221093000.0,410924000.0,322439000.0,443051000.0,16248000.0,219222000.0,13752000.0,338649000.0,-234182000.0,86123000.0,3489842000.0,747359000.0,6526669000.0,,,
