ticker,company_name,quarter_end,filing_date,fiscal_year,fiscal_quarter,accession_number,net_income,total_assets,total_liabilities,log_total_assets,leverage,roa,asset_growth,return_next_q
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2020-06-28,2020-08-04,2020,Q2,0001069258-20-000034,-700000.0,1419200000.0,579800000.0,21.073359169519588,0.4085400225479143,-0.0004932356257046223,0.19935772838671512,0.10530765114965433
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2020-09-27,2020-10-29,2020,Q3,0001069258-20-000044,2400000.0,1473200000.0,623000000.0,21.110702742535185,0.4228889492261743,0.001629106706489275,0.03804960541149944,0.34122285050543155
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2021-03-28,2021-05-05,2021,Q1,0001069258-21-000022,1900000.0,1565200000.0,621400000.0,21.17127944830053,0.39700996677740863,0.0012139023766930743,0.06244909041542221,0.039419318974193894
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2021-06-27,2021-08-03,2021,Q2,0001069258-21-000038,1100000.0,1562300000.0,611800000.0,21.16942493138213,0.3916021250720092,0.0007040901235358125,-0.0018527983644262714,-0.10265413520034129
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2021-09-26,2021-11-03,2021,Q3,0001069258-21-000044,-2400000.0,1577800000.0,620900000.0,21.179297308625262,0.3935226264418811,-0.0015211053365445557,0.009921269922550087,-0.18940967406734566
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2022-03-27,2022-05-05,2022,Q1,0001069258-22-000031,-15900000.0,1565500000.0,618000000.0,21.171471098730734,0.39476205685084637,-0.010156499520919834,-0.007795664849790848,0.061213184743530165
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2022-06-26,2022-08-04,2022,Q2,0001069258-22-000054,-4700000.0,1583300000.0,637400000.0,21.182777113471662,0.40257689635571275,-0.0029684835470220427,0.011370169274992015,-0.40746715664694194
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2022-09-25,2022-11-03,2022,Q3,0001069258-22-000061,-8000000.0,1568100000.0,624900000.0,21.17313053235126,0.39850774823034246,-0.005101715451820674,-0.009600202109518095,-0.040859869587947795
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2023-03-26,2023-05-03,2023,Q1,0001069258-23-000027,-7000000.0,1557100000.0,613500000.0,21.166090953811654,0.39400166977072765,-0.0044955365744011305,-0.007014858746253428,-0.009626147484251347
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2023-06-25,2023-08-03,2023,Q2,0001069258-23-000046,-2700000.0,1562800000.0,602500000.0,21.16974492114519,0.3855259790120297,-0.0017276682876887638,0.0036606512105837774,-0.0987292297435998
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2023-06-25,2023-08-03,2023,Q2,0001069258-23-000046,-2700000.0,1562800000.0,602500000.0,21.16974492114519,0.3855259790120297,-0.0017276682876887638,0.0,0.04127746036302771
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2023-06-25,2023-11-02,2023,Q2,0001069258-23-000062,,1562800000.0,602500000.0,21.16974492114519,0.3855259790120297,,,-0.0987292297435998
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2023-06-25,2023-11-02,2023,Q2,0001069258-23-000062,,1562800000.0,602500000.0,21.16974492114519,0.3855259790120297,,,0.04127746036302771
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2024-03-31,2024-05-07,2024,Q1,0001069258-24-000036,1300000.0,1914600000.0,586000000.0,21.372774560476525,0.3060691528256555,0.0006789930011490651,,0.06713276172803351
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2024-06-30,2024-08-07,2024,Q2,0001069258-24-000051,7900000.0,1914200000.0,584900000.0,21.37256561772608,0.3055584578413959,0.004127050464946192,-0.00020892092343048157,0.24311512893441706
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2024-09-29,2024-11-07,2024,Q3,0001069258-24-000061,3200000.0,1912400000.0,569500000.0,21.371624834716222,0.297793348671826,0.0016732901066722444,-0.0009403406122662209,0.08117832855831944
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2025-03-30,2025-05-07,2025,Q1,0001069258-25-000028,4500000.0,2004900000.0,617300000.0,21.41886002114941,0.307895655643673,0.002244500972617088,0.048368542145994564,0.43082750880626075
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2025-06-29,2025-08-07,2025,Q2,0001069258-25-000048,2900000.0,2585700000.0,625700000.0,21.673262101285736,0.24198476234675328,0.0011215531577522528,0.2896902588657788,0.36929931353559325
KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2025-09-28,2025-11-04,2025,Q3,0001069258-25-000058,8700000.0,2423300000.0,441800000.0,21.60839608457094,0.18231337432426856,0.0035901456691288737,-0.06280697683412616,
LDOS,"Leidos Holdings, Inc.",2010-07-31,2010-09-03,2011,Q2,0001193125-10-204065,189000000.0,5174000000.0,2894000000.0,22.366911920710248,0.5593351372245845,0.0365287978353305,,0.04959672907344493
LDOS,"Leidos Holdings, Inc.",2010-10-31,2010-12-09,2011,Q3,0001193125-10-276912,172000000.0,5538000000.0,3053000000.0,22.434899261695183,0.5512820512820513,0.031058143734200072,0.07035175879396985,0.06660751197850319
LDOS,"Leidos Holdings, Inc.",2011-04-30,2011-06-03,2012,Q1,0001193125-11-158354,131000000.0,6183000000.0,3788000000.0,22.545069427522844,0.6126475820798964,0.021187125990619442,0.11646803900325027,-0.10716603810185395
LDOS,"Leidos Holdings, Inc.",2011-07-31,2011-09-02,2012,Q2,0001193125-11-239387,178000000.0,6113000000.0,3690000000.0,22.533683487993,0.6036316047767054,0.029118272533944053,-0.011321365033155426,-0.020249706523080897
LDOS,"Leidos Holdings, Inc.",2011-10-31,2011-12-08,2012,Q3,0001193125-11-335289,-89000000.0,6463000000.0,4137000000.0,22.58935944322717,0.6401052142967663,-0.013770694723812472,0.05725503026337314,0.02485098994251803
LDOS,"Leidos Holdings, Inc.",2012-04-30,2012-06-01,2013,Q1,0001193125-12-255838,117000000.0,6220000000.0,3954000000.0,22.5510357436975,0.6356913183279743,0.018810289389067526,-0.03759863840321832,0.06759888701160673
LDOS,"Leidos Holdings, Inc.",2012-07-31,2012-08-31,2013,Q2,0001193125-12-376140,110000000.0,5580000000.0,3221000000.0,22.44245461333963,0.5772401433691756,0.01971326164874552,-0.10289389067524116,-0.07354181772872198
LDOS,"Leidos Holdings, Inc.",2012-10-31,2012-12-06,2013,Q3,0001193125-12-492494,112000000.0,5866000000.0,3411000000.0,22.49243880750167,0.5814865325605182,0.01909307875894988,0.05125448028673835,0.06826101095955914
LDOS,"Leidos Holdings, Inc.",2014-10-31,2014-12-03,2015,Q3,0001336920-14-000031,34000000.0,3398000000.0,2422000000.0,21.94645286019615,0.7127722189523249,0.010005885815185403,-0.4207296283668599,-0.020944951052763783
LDOS,"Leidos Holdings, Inc.",2015-04-03,2015-05-12,2016,Q1,0001336920-15-000017,41000000.0,3309000000.0,2309000000.0,21.919911865885886,0.6977938954366878,0.0123904502870958,-0.026191877575044143,-0.004764963684232713
LDOS,"Leidos Holdings, Inc.",2015-07-03,2015-08-05,2016,Q2,0001336920-15-000041,37000000.0,3211000000.0,2292000000.0,21.88984825205379,0.7137963251323575,0.011522890065400186,-0.029616198247204593,0.02860802149975366
LDOS,"Leidos Holdings, Inc.",2015-07-03,2015-08-05,2016,Q2,0001336920-15-000041,37000000.0,3211000000.0,2292000000.0,21.88984825205379,0.7137963251323575,0.011522890065400186,0.0,0.021211722996485754
LDOS,"Leidos Holdings, Inc.",2015-07-03,2015-08-07,2016,Q2,0001336920-15-000046,37000000.0,3211000000.0,2292000000.0,21.88984825205379,0.7137963251323575,0.011522890065400186,0.0,0.02860802149975366
LDOS,"Leidos Holdings, Inc.",2015-07-03,2015-08-07,2016,Q2,0001336920-15-000046,37000000.0,3211000000.0,2292000000.0,21.88984825205379,0.7137963251323575,0.011522890065400186,0.0,0.021211722996485754
LDOS,"Leidos Holdings, Inc.",2015-10-02,2015-10-30,2016,Q3,0001336920-15-000060,49000000.0,3302000000.0,2348000000.0,21.917794182444347,0.711084191399152,0.014839491217443974,0.02834008097165992,0.03850439275200758
LDOS,"Leidos Holdings, Inc.",2016-04-01,2016-04-28,2017,Q1,0001336920-16-000088,49000000.0,3391000000.0,2289000000.0,21.94439070008991,0.6750221173695076,0.014450014744913005,0.02695336159903089,-0.013704676520581965
LDOS,"Leidos Holdings, Inc.",2016-07-01,2016-07-29,2017,Q2,0001336920-16-000108,41000000.0,3401000000.0,2277000000.0,21.94733534297147,0.6695089679506028,0.012055277859453102,0.002948982601002654,0.15891885125799693
LDOS,"Leidos Holdings, Inc.",2020-04-03,2020-05-05,2021,Q1,0001336920-20-000038,115000000.0,10988000000.0,7633000000.0,23.120069605179438,0.6946669093556607,0.01046596286858391,2.2308144663334315,-0.14646617343545534
LDOS,"Leidos Holdings, Inc.",2020-07-03,2020-08-04,2021,Q2,0001336920-20-000069,153000000.0,12143000000.0,8605000000.0,23.220018709018092,0.7086387218973894,0.012599851766449807,0.10511467054969058,-0.0162923802691529
LDOS,"Leidos Holdings, Inc.",2020-10-02,2020-11-02,2021,Q3,0001336920-20-000083,163000000.0,12285000000.0,8579000000.0,23.231644842919554,0.6983312983312984,0.013268213268213268,0.011693980070822696,0.1222643558870604
LDOS,"Leidos Holdings, Inc.",2021-04-02,2021-05-04,2022,Q1,0001336920-21-000019,205000000.0,12638000000.0,8658000000.0,23.259973985297673,0.6850767526507359,0.01622092103180883,0.028734228734228734,0.0015482633912962335
LDOS,"Leidos Holdings, Inc.",2021-07-02,2021-08-03,2022,Q2,0001336920-21-000038,169000000.0,13035000000.0,8887000000.0,23.290903884331875,0.6817798235519754,0.012965093977752206,0.03141319829086881,0.037367379104946516
LDOS,"Leidos Holdings, Inc.",2021-10-01,2021-11-02,2022,Q3,0001336920-21-000052,205000000.0,13281000000.0,9115000000.0,23.309600279364524,0.6863188012950832,0.01543558466982908,0.018872266973532795,-0.03689925578204532
LDOS,"Leidos Holdings, Inc.",2022-04-01,2022-05-03,2023,Q1,0001336920-22-000024,175000000.0,13030000000.0,9022000000.0,23.290520228083164,0.6924021488871834,0.01343054489639294,-0.018899179278668774,-0.021083596873320856
LDOS,"Leidos Holdings, Inc.",2022-07-01,2022-08-02,2023,Q2,0001336920-22-000034,171000000.0,12887000000.0,8830000000.0,23.279484888252664,0.685186622177388,0.013269186001396756,-0.010974673829623945,-0.07659868616170655
LDOS,"Leidos Holdings, Inc.",2022-07-01,2022-08-02,2023,Q2,0001336920-22-000034,171000000.0,12887000000.0,8830000000.0,23.279484888252664,0.685186622177388,0.013269186001396756,0.0,-0.02196211449952699
LDOS,"Leidos Holdings, Inc.",2022-07-01,2022-11-01,2023,Q2,0001336920-22-000060,172000000.0,12887000000.0,8830000000.0,23.279484888252664,0.685186622177388,0.013346783580352293,,-0.07659868616170655
LDOS,"Leidos Holdings, Inc.",2022-07-01,2022-11-01,2023,Q2,0001336920-22-000060,172000000.0,12887000000.0,8830000000.0,23.279484888252664,0.685186622177388,0.013346783580352293,,-0.02196211449952699
LDOS,"Leidos Holdings, Inc.",2025-04-04,2025-05-06,2026,Q1,0001336920-25-000014,363000000.0,13197000000.0,8895000000.0,23.303255367981105,0.6740168220050011,0.02750625142077745,,0.05488307827957271
LDOS,"Leidos Holdings, Inc.",2025-07-04,2025-08-05,2026,Q2,0001336920-25-000034,391000000.0,13549000000.0,8842000000.0,23.329578580810704,0.6525942874012842,0.028858218318695106,0.02667272865045086,0.10396617551984966
LDOS,"Leidos Holdings, Inc.",2025-10-03,2025-11-04,2026,Q3,0001336920-25-000060,367000000.0,13542000000.0,8588000000.0,23.329061804009864,0.6341751587653227,0.027100871363166443,-0.0005166432947080966,
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2009-07-03,2009-10-28,2010,Q2,0000950123-09-054254,104500000.0,4465100000.0,2596000000.0,22.21955744744065,0.5813979530133704,0.02340373115943652,,0.13568935250625966
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2010-04-02,2010-04-29,2011,Q1,0000950123-10-040472,166200000.0,4627700000.0,2510800000.0,22.25532582135912,0.5425589385655941,0.03591416902564989,0.03641575776578352,-0.22905678156139186
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2010-07-02,2010-10-28,2011,Q2,0000950123-10-097519,163900000.0,4743600000.0,2553500000.0,22.280062178054916,0.5383042415043426,0.03455181718526014,0.02504483868876548,0.003958596841199418
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2011-04-01,2011-05-04,2012,Q1,0000950123-11-044780,139500000.0,6029300000.0,3533200000.0,22.51989675471149,0.5860050088733352,0.02313701424709336,0.27103887342946287,-0.0727314189664073
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2011-07-01,2011-10-27,2012,Q2,0001193125-11-284168,,6172800000.0,3660800000.0,22.543418380675686,0.5930533955417314,,0.023800441178909656,-0.03902059070448338
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2015-04-03,2015-05-06,2016,Q1,0001193125-15-174801,125700000.0,4834500000.0,2994100000.0,22.299043547887877,0.619319474609577,0.026000620539869686,-0.21680598755832037,0.012004707461538656
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2015-07-03,2015-11-06,2016,Q2,0001193125-15-370424,148000000.0,13129000000.0,9727000000.0,23.298089360898384,0.7408789702186,0.011272754969913932,1.7156893163719102,0.08307584440219695
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2016-04-01,2016-05-04,2017,Q1,0000202058-16-000007,168000000.0,11900000000.0,8533000000.0,23.199804237063894,0.7170588235294117,0.01411764705882353,-0.09360956660827177,0.12747709475950755
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2016-07-01,2016-11-02,2017,Q2,0000202058-16-000047,,11996000000.0,8939000000.0,23.207839097833173,0.7451650550183394,,0.008067226890756302,0.10878115632129458
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2020-04-03,2020-05-07,2021,Q1,0000202058-20-000040,217000000.0,38105000000.0,16078000000.0,24.36361134406449,0.4219393780343787,0.0056947907098805935,2.1764754918306104,-0.09460772790742829
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2020-07-03,2020-08-04,2021,Q2,0000202058-20-000053,283000000.0,37852000000.0,15626000000.0,24.3569496555924,0.41281834513367854,0.007476487371869386,-0.006639548615667235,0.030100970085147043
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2020-10-02,2020-11-02,2021,Q3,0000202058-20-000063,426000000.0,37145000000.0,15706000000.0,24.33809500955018,0.4228294521469915,0.011468569121012248,-0.018678009088027053,0.0014428110877828296
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2021-04-02,2021-05-03,2022,Q1,0000202058-21-000020,468000000.0,36590000000.0,16108000000.0,24.323040815977528,0.44022957092101667,0.01279037988521454,-0.014941445685825817,0.03329037060576705
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2021-07-02,2021-08-04,2022,Q2,0000202058-21-000046,413000000.0,36064000000.0,16088000000.0,24.308560974803775,0.4460958296362023,0.011451863354037268,-0.014375512435091555,0.01248846626779798
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2021-10-01,2021-10-29,2022,Q3,0000202058-21-000054,481000000.0,35018000000.0,15424000000.0,24.279128051950536,0.44045919241532927,0.013735793020732195,-0.02900399290150843,-0.032704804027937066
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2022-04-01,2022-04-29,2023,Q1,0000202058-22-000029,475000000.0,34444000000.0,15078000000.0,24.26260065378033,0.4377540355359424,0.013790500522587389,-0.01639157004968873,0.03821850019296308
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2022-07-01,2022-07-29,2023,Q2,0000202058-22-000051,471000000.0,34138000000.0,14948000000.0,24.253676970288552,0.4378698224852071,0.01379694182435995,-0.008883985599814192,-0.14315598007799307
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2022-07-01,2022-07-29,2023,Q2,0000202058-22-000051,471000000.0,34138000000.0,14948000000.0,24.253676970288552,0.4378698224852071,0.01379694182435995,0.0,-0.1382185128832857
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2022-07-01,2022-10-31,2023,Q2,0000202058-22-000063,,34138000000.0,14948000000.0,24.253676970288552,0.4378698224852071,,,-0.14315598007799307
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2022-07-01,2022-10-31,2023,Q2,0000202058-22-000063,,34138000000.0,14948000000.0,24.253676970288552,0.4378698224852071,,,-0.1382185128832857
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",2025-10-03,2025-10-30,2026,Q3,0000202058-25-000173,462000000.0,41014000000.0,21482000000.0,24.43717930877999,0.5237723704101038,0.011264446286633832,,
LMT,LOCKHEED MARTIN CORP,2010-09-26,2010-10-21,2010,Q3,0001193125-10-233655,571000000.0,35551000000.0,31633000000.0,24.294234122195256,0.8897921296166071,0.01606143287108661,,-0.01975397294423601
LMT,LOCKHEED MARTIN CORP,2011-03-27,2011-04-27,2011,Q1,0001193125-11-112298,530000000.0,36677000000.0,32886000000.0,24.325415692549253,0.8966382201379611,0.014450473048504513,0.031672808078535064,0.04344004684478223
LMT,LOCKHEED MARTIN CORP,2011-06-26,2011-07-27,2011,Q2,0001193125-11-199034,742000000.0,35718000000.0,32430000000.0,24.29892060034572,0.9079455736603393,0.020773839520689848,-0.026147176704746845,-0.031481409265218446
LMT,LOCKHEED MARTIN CORP,2011-09-25,2011-10-27,2011,Q3,0001193125-11-284412,700000000.0,36187000000.0,33244000000.0,24.311965775258436,0.918672451432835,0.019343963301738192,0.013130634414020941,0.07670006928056328
LMT,LOCKHEED MARTIN CORP,2012-03-25,2012-04-26,2012,Q1,0001193125-12-186246,668000000.0,38340000000.0,36767000000.0,24.36975957456391,0.9589723526343245,0.01742305685967658,0.05949650426948904,-0.02693939543399566
LMT,LOCKHEED MARTIN CORP,2012-06-24,2012-07-25,2012,Q2,0001193125-12-314590,781000000.0,38386000000.0,36182000000.0,24.3709586467301,0.9425832334705362,0.02034595946438806,0.001199791340636411,0.04558636226320109
LMT,LOCKHEED MARTIN CORP,2012-09-30,2012-10-25,2012,Q3,0001193125-12-435648,727000000.0,39321000000.0,36879000000.0,24.39502456425193,0.9378957808804456,0.01848884819816383,0.024357838795394153,-0.012839932049111968
LMT,LOCKHEED MARTIN CORP,2013-03-31,2013-04-25,2013,Q1,0001193125-13-170973,761000000.0,39580000000.0,39276000000.0,24.40158977712083,0.9923193532086912,0.01922688226376958,0.006586811118740622,0.1014302925000214
LMT,LOCKHEED MARTIN CORP,2013-06-30,2013-07-24,2013,Q2,0001193125-13-300659,859000000.0,38947000000.0,38253000000.0,24.385467584473986,0.9821809125221455,0.022055614039592268,-0.015992925720060638,0.08354984042604542
LMT,LOCKHEED MARTIN CORP,2013-09-29,2013-10-25,2013,Q3,0001193125-13-410108,873000000.0,38907000000.0,37630000000.0,24.384440019968125,0.9671781427506618,0.022438121674762897,-0.0010270367422394535,0.11535385723736734
LMT,LOCKHEED MARTIN CORP,2014-03-30,2014-04-24,2014,Q1,0001193125-14-155226,933000000.0,36919000000.0,32119000000.0,24.331992160623777,0.8699856442482191,0.025271540399252418,-0.051096203767959494,0.016447214423328662
LMT,LOCKHEED MARTIN CORP,2014-06-29,2014-07-23,2014,Q2,0001193125-14-276771,889000000.0,37250000000.0,32931000000.0,24.340917781771978,0.8840536912751678,0.023865771812080536,0.008965573282049893,0.07322571923045422
LMT,LOCKHEED MARTIN CORP,2014-09-28,2014-10-24,2014,Q3,0001193125-14-380468,888000000.0,36933000000.0,32359000000.0,24.332371297279998,0.8761541169144126,0.024043538299082123,-0.00851006711409396,0.08088709012717428
LMT,LOCKHEED MARTIN CORP,2015-03-29,2015-04-22,2015,Q1,0001193125-15-141818,878000000.0,39752000000.0,36232000000.0,24.40592599124643,0.911450996176293,0.022086939021936,0.07632740367692849,-0.027184838101857667
LMT,LOCKHEED MARTIN CORP,2015-06-28,2015-07-22,2015,Q2,0001193125-15-259947,929000000.0,39848000000.0,36866000000.0,24.408338052717394,0.9251656293916884,0.0233135916482634,0.002414972831555645,0.02140563998000729
LMT,LOCKHEED MARTIN CORP,2015-09-27,2015-10-22,2015,Q3,0001193125-15-350723,865000000.0,39617000000.0,36804000000.0,24.40252415601629,0.9289951283539895,0.021834061135371178,-0.005797028709094559,-0.0034965474822090596
LMT,LOCKHEED MARTIN CORP,2016-03-27,2016-04-27,2016,Q1,0001193125-16-559151,794000000.0,50158000000.0,46981000000.0,24.638443860067856,0.9366601539136329,0.015829977271821047,0.26607264558144234,0.07733839562373285
LMT,LOCKHEED MARTIN CORP,2016-06-26,2016-07-20,2016,Q2,0001193125-16-652394,1021000000.0,50408000000.0,47411000000.0,24.643415729586167,0.9405451515632439,0.020254721472782098,0.004984249770724511,-0.03882359457622312
LMT,LOCKHEED MARTIN CORP,2016-09-25,2016-10-27,2016,Q3,0001193125-16-749763,2395000000.0,48739000000.0,46309000000.0,24.60974536790386,0.9501425962781346,0.049139292968669854,-0.03310982383748611,0.021213194377042176
LMT,LOCKHEED MARTIN CORP,2017-03-26,2017-04-26,2017,Q1,0001193125-17-139189,763000000.0,48836000000.0,47251000000.0,24.611733582753022,0.9675444344336146,0.01562372020640511,0.0019901926588563575,0.036271655152450955
LMT,LOCKHEED MARTIN CORP,2017-06-25,2017-07-20,2017,Q2,0001193125-17-232077,942000000.0,48711000000.0,47362000000.0,24.6091707142195,0.9723060499681797,0.019338547761285952,-0.0025595871897780326,0.06692964362549314
LMT,LOCKHEED MARTIN CORP,2017-09-24,2017-10-26,2017,Q3,0000936468-17-000014,939000000.0,48946000000.0,46771000000.0,24.61398348654722,0.955563273811956,0.019184407306010707,0.004824372318367514,0.04570860514761928
LMT,LOCKHEED MARTIN CORP,2018-03-25,2018-04-25,2018,Q1,0000936468-18-000023,1157000000.0,46634000000.0,46745000000.0,24.565595725773214,1.0023802375948878,0.02481022429986705,-0.04723572917092306,-0.07996351560757746
LMT,LOCKHEED MARTIN CORP,2018-06-24,2018-07-24,2018,Q2,0000936468-18-000053,1163000000.0,45125000000.0,44646000000.0,24.532702253599457,0.9893850415512465,0.02577285318559557,-0.032358365141313204,0.07535006385135273
LMT,LOCKHEED MARTIN CORP,2018-09-30,2018-10-25,2018,Q3,0000936468-18-000067,1473000000.0,45495000000.0,44493000000.0,24.540868266755066,0.9779756017144741,0.03237718430596769,0.0081994459833795,-0.08551454204814114
LMT,LOCKHEED MARTIN CORP,2019-03-31,2019-04-24,2019,Q1,0000936468-19-000022,1704000000.0,47684000000.0,45162000000.0,24.587861748802165,0.9471101417666303,0.03573525710930291,0.04811517749203209,0.10832465920103802
LMT,LOCKHEED MARTIN CORP,2019-06-30,2019-07-23,2019,Q2,0000936468-19-000058,1420000000.0,47840000000.0,44944000000.0,24.591127946588788,0.9394648829431438,0.02968227424749164,0.003271537622682661,0.06497775879304246
LMT,LOCKHEED MARTIN CORP,2019-09-29,2019-10-24,2019,Q3,0000936468-19-000069,1608000000.0,49275000000.0,45338000000.0,24.620682689985195,0.920101471334348,0.03263318112633181,0.029995819397993312,0.06297789987193576
LMT,LOCKHEED MARTIN CORP,2020-03-29,2020-04-22,2020,Q1,0000936468-20-000056,1717000000.0,49248000000.0,45761000000.0,24.62013459460288,0.9291950942170241,0.0348643599740091,-0.000547945205479452,-0.06171329469530016
LMT,LOCKHEED MARTIN CORP,2020-06-28,2020-07-21,2020,Q2,0000936468-20-000115,1626000000.0,49603000000.0,45817000000.0,24.627317152719186,0.923673971332379,0.03278027538656936,0.007208414554905783,-0.01703749851606931
LMT,LOCKHEED MARTIN CORP,2020-09-27,2020-10-22,2020,Q3,0000936468-20-000125,1698000000.0,50773000000.0,45787000000.0,24.650630554173755,0.9017981998306186,0.033442971658164775,0.023587283027236255,-0.03906027133937316
LMT,LOCKHEED MARTIN CORP,2021-03-28,2021-04-21,2021,Q1,0000936468-21-000044,1837000000.0,51437000000.0,45104000000.0,24.663623594801827,0.8768785115772693,0.03571359138363435,0.013077816949953715,0.01916687239228605
LMT,LOCKHEED MARTIN CORP,2021-06-27,2021-07-26,2021,Q2,0000936468-21-000072,1815000000.0,52099000000.0,45569000000.0,24.676411591663562,0.8746617017601106,0.03483752087372118,0.012870112953710364,-0.055100206425042896
LMT,LOCKHEED MARTIN CORP,2021-09-26,2021-10-26,2021,Q3,0000936468-21-000101,614000000.0,51843000000.0,42212000000.0,24.671485757686376,0.8142275717068842,0.011843450417607006,-0.004913721952436707,0.07305323218888783
LMT,LOCKHEED MARTIN CORP,2022-03-27,2022-04-20,2022,Q1,0000936468-22-000048,1733000000.0,51510000000.0,41508000000.0,24.665041800523905,0.805824111822947,0.033643952630557174,-0.006423239395868295,-0.055647662871328135
LMT,LOCKHEED MARTIN CORP,2022-06-26,2022-07-19,2022,Q2,0000936468-22-000096,309000000.0,51758000000.0,40326000000.0,24.669844846516163,0.7791259322230379,0.005970091580045597,0.00481459910696952,0.07241120745477977
LMT,LOCKHEED MARTIN CORP,2022-09-25,2022-10-18,2022,Q3,0000936468-22-000120,1778000000.0,52030000000.0,40064000000.0,24.675086312248624,0.770017297712858,0.0341725927349606,0.0052552262452181305,0.08195315747387548
LMT,LOCKHEED MARTIN CORP,2023-03-26,2023-04-18,2023,Q1,0000936468-23-000051,1689000000.0,54622000000.0,44976000000.0,24.723702568945544,0.8234044890337227,0.03092160667862766,0.04981741303094368,-0.05025433909117952
LMT,LOCKHEED MARTIN CORP,2023-06-25,2023-07-19,2023,Q2,0000936468-23-000099,1681000000.0,56978000000.0,47738000000.0,24.765931065365052,0.8378321457404613,0.029502615044403102,0.043132803632236094,-0.08809636230649225
LMT,LOCKHEED MARTIN CORP,2023-09-24,2023-10-17,2023,Q3,0000936468-23-000123,1684000000.0,56666000000.0,47392000000.0,24.760440220553477,0.8363392510500124,0.02971799668231391,-0.005475797676296114,0.004517712461244931
LMT,LOCKHEED MARTIN CORP,2024-03-31,2024-04-23,2024,Q1,0000936468-24-000052,1545000000.0,54963000000.0,48313000000.0,24.72992606852363,0.8790095154922403,0.02810981933300584,-0.030053294744644056,0.01176327067989179
LMT,LOCKHEED MARTIN CORP,2024-06-30,2024-07-23,2024,Q2,0000936468-24-000095,1641000000.0,55076000000.0,48901000000.0,24.73197988652854,0.8878821991430024,0.02979519209819159,0.0020559285337408803,0.10757796359115833
LMT,LOCKHEED MARTIN CORP,2024-09-29,2024-10-22,2024,Q3,0000936468-24-000110,1623000000.0,55520000000.0,48320000000.0,24.74000915314496,0.8703170028818443,0.02923270893371758,0.008061587624373593,-0.13480911443996588
LMT,LOCKHEED MARTIN CORP,2025-03-30,2025-04-22,2025,Q1,0000936468-25-000035,1712000000.0,56669000000.0,49986000000.0,24.760493160951423,0.8820695618415713,0.030210520743263514,0.020695244956772333,-0.012406925304107686
LMT,LOCKHEED MARTIN CORP,2025-06-29,2025-07-22,2025,Q2,0001628280-25-035565,342000000.0,58870000000.0,53536000000.0,24.79859745998658,0.9093935790725327,0.005809410565653134,0.03883957719388025,0.14849282223856256
LMT,LOCKHEED MARTIN CORP,2025-09-28,2025-10-21,2025,Q3,0001628280-25-045693,1619000000.0,60276000000.0,54095000000.0,24.82219985150232,0.8974550401486495,0.02685977835290995,0.023883132325462884,-0.025621053545064863
